internal_drug_id,entity_type,status,properties
DRUG_001793,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O', 'inchikey': 'NFLWUMRGJYTJIN-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001794,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': '[AlH4-].[Li+]', 'inchikey': 'OCZDCIYGECBNKL-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001795,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl', 'inchikey': 'FCSHDIVRCWTZOX-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001796,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'N.N.O=C(O)C1(C(=O)O)CCC1.[Pt]', 'inchikey': 'DVQHYTBCTGYNNN-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001797,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O', 'inchikey': 'XUFXOAAUWZOOIT-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001798,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C', 'inchikey': 'BDSYKGHYMJNPAB-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001799,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C', 'inchikey': 'DMKSVUSAATWOCU-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001800,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'Cc1cccc(C(C)c2cnc[nH]2)c1C', 'inchikey': 'CUHVIMMYOGQXCV-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001801,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].O.[Gd+3]', 'inchikey': 'XPCLDSMKWNNKOM-UHFFFAOYSA-K', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001802,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF', 'inchikey': 'MGNNYOODZCAHBA-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001803,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1', 'inchikey': 'NZPXPXAGXYTROM-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001805,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1', 'inchikey': 'OYVAGSVQBOHSSS-UHFFFAOYSA-O', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001806,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1', 'inchikey': 'BSJMWHQBCZFXBR-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001807,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=c1nc[nH]c2cn[nH]c12', 'inchikey': 'JFZSDNLQDTYVEE-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001808,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C(CO)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO', 'inchikey': 'PFCRQPBOOFTZGQ-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001811,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(OC1OCCN(Cc2nc(=O)[nH][nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1', 'inchikey': 'ATALOFNDEOCMKK-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001812,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'C=CCN.C=CCNCCCCCCCCCC.C=CCNCCCCCC[N+](C)(C)C.Cl.ClCC1CO1.[Cl-]', 'inchikey': 'VTAKZNRDSPNOAU-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001813,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O.O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[La+3].[La+3]', 'inchikey': 'AFCUGQOTNCVYSW-UHFFFAOYSA-H', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001814,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(C)C1CCCC(C(=O)NC(Cc2ccccc2)C(=O)O)C1', 'inchikey': 'CZCVBLROPSHDRZ-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001816,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'NCC1CC(OC2CCC(N)C(O)C2OC2OC(CO)C(OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O', 'inchikey': 'PZRUMSPVTQZXBY-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001817,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'COc1c(C)c2c(c(O)c1CC(=O)O)C(=O)OC2', 'inchikey': 'DPTQXCJLISPWQT-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001818,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(=O)O.CC(N)C(=O)O.NC(CCC(=O)O)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.NCCCCC(N)C(=O)O', 'inchikey': 'FHEAIOHRHQGZPC-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001819,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[nH]2)c(C)c5C(C)O)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C', 'inchikey': 'JYLAITRQWJPNBC-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001820,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O', 'inchikey': 'ZDFDJJJGIRGMBE-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001821,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1CCC(O)CC(O)CC(=O)O', 'inchikey': 'ZVPAUNJUMAQCNK-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001822,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1=C2N=C(C=C3N=C(C(C)=C4[N-]C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])OC4C(CO)OC(n5cnc6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O.O.[Co]', 'inchikey': 'ITFLMCXLENHUAD-UHFFFAOYSA-L', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001823,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN(C)NN=C1N=CN=C1C(N)=O', 'inchikey': 'OMJKFYKNWZZKTK-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001824,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(=C(N)O)C(=O)C3(O)C(=O)C1=C2O', 'inchikey': 'ZXGBRIBPJBHLMO-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001825,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(NCCN)NC(=O)C2CCCN2C(=O)C(C(O)CCN)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O', 'inchikey': 'AHIZXSGLMAMETL-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001826,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'NC(N)(Cl)Cl', 'inchikey': 'ZSWDZQGVDJWLBK-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001827,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'NC(N)=NCCCCC1C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)NC2CSSCCC(=O)N1C2=O', 'inchikey': 'ITPPZKQWHHMJQQ-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001828,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(C)(O)c1ccccc1CCC(S)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1', 'inchikey': 'WZQJFYIKVBTOGT-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001829,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C(O)C1=CC(=NNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O', 'inchikey': 'OQANPHBRHBJGNZ-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001830,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C(O)CCNC(=O)c1ccc(NN=C2C=CC(=O)C(C(=O)O)=C2)cc1', 'inchikey': 'KONZVQJABTUMFX-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001831,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C', 'inchikey': 'FZYOVNIOYYPUPY-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001832,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'NC1=NC(=S)C2N=CN=C2N1', 'inchikey': 'UHLHHUAQNRJGFS-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001833,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCCCCN=C(N)NNC=C1C=Nc2ccc(CO)cc21', 'inchikey': 'URPUECXJHQGUDU-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001834,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1', 'inchikey': 'FMSOAWSKCWYLBB-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001835,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O=S(=O)(O)OCC1OC(OC2(COS(=O)(=O)O)OC(OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O.[Al].[Al].[Al].[Al].[Al].[Al].[Al].[Al].[Al]', 'inchikey': 'VGNZFVKOOSPYGY-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001836,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(=O)OCC1OC([S-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O.CCP(CC)CC.[Au+]', 'inchikey': 'AUJRCFUBUPVWSZ-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
