internal_drug_id,entity_type,source_membership,canonical_smiles,inchikey
DRUG_000126,CONFIRMED_INTEGRATED_ENTITY,both,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,AUYYCJSJGJYCDS-LBPRGKRZSA-N
DRUG_000127,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N
DRUG_000128,CONFIRMED_INTEGRATED_ENTITY,both,CCN(CC)CC(=O)Nc1c(C)cccc1C,NNJVILVZKWQKPM-UHFFFAOYSA-N
DRUG_000129,CONFIRMED_INTEGRATED_ENTITY,both,NCCC(O)(P(=O)(O)O)P(=O)(O)O,WRUUGTRCQOWXEG-UHFFFAOYSA-N
DRUG_000130,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,YNNUSGIPVFPVBX-NHCUHLMSSA-N
DRUG_000131,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1OC(OC2C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,CEMXHAPUFJOOSV-XGWNLRGSSA-N
DRUG_000132,CONFIRMED_INTEGRATED_ENTITY,both,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,PNVNVHUZROJLTJ-UHFFFAOYSA-N
DRUG_000133,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,MKPLKVHSHYCHOC-AHTXBMBWSA-N
DRUG_000134,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,ILKJAFIWWBXGDU-MOGDOJJUSA-N
DRUG_000135,CONFIRMED_INTEGRATED_ENTITY,both,CNCCC(Oc1ccccc1C)c1ccccc1,VHGCDTVCOLNTBX-QGZVFWFLSA-N
DRUG_000136,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,OYVAGSVQBOHSSS-WXFSZRTFSA-O
DRUG_000137,CONFIRMED_INTEGRATED_ENTITY,both,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,JCKYGMPEJWAADB-UHFFFAOYSA-N
DRUG_000138,CONFIRMED_INTEGRATED_ENTITY,both,CCOC(=O)c1cncn1C(C)c1ccccc1,NPUKDXXFDDZOKR-LLVKDONJSA-N
DRUG_000139,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,IVTVGDXNLFLDRM-HNNXBMFYSA-N
DRUG_000140,CONFIRMED_INTEGRATED_ENTITY,both,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,GCKFUYQCUCGESZ-BPIQYHPVSA-N
DRUG_000141,CONFIRMED_INTEGRATED_ENTITY,both,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N
DRUG_000142,CONFIRMED_INTEGRATED_ENTITY,both,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,ZKMNUMMKYBVTFN-HNNXBMFYSA-N
DRUG_000143,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N
DRUG_000144,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-INIZCTEOSA-N
DRUG_000145,AMBIGUOUS_MAPPING_COMPONENT,twosides_only,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N
DRUG_000146,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,RFWZESUMWJKKRN-UHFFFAOYSA-N
DRUG_000147,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,JFVZFKDSXNQEJW-CQSZACIVSA-N
DRUG_000148,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UIOFUWFRIANQPC-JKIFEVAISA-N
DRUG_000149,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCC1CCC(C(=O)O)CC1,GYDJEQRTZSCIOI-LJGSYFOKSA-N
DRUG_000150,CONFIRMED_INTEGRATED_ENTITY,both,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12,JUZNIMUFDBIJCM-ANEDZVCMSA-N
DRUG_000151,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N
DRUG_000152,CONFIRMED_INTEGRATED_ENTITY,both,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,NWIBSHFKIJFRCO-WUDYKRTCSA-N
DRUG_000153,CONFIRMED_INTEGRATED_ENTITY,both,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,NAVMQTYZDKMPEU-UHFFFAOYSA-N
DRUG_000154,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,ALOBUEHUHMBRLE-UHFFFAOYSA-N
DRUG_000155,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,HHJUWIANJFBDHT-ZVTSDNJWSA-N
DRUG_000156,CONFIRMED_INTEGRATED_ENTITY,both,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,JIVPVXMEBJLZRO-UHFFFAOYSA-N
DRUG_000157,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,WEXRUCMBJFQVBZ-UHFFFAOYSA-N
DRUG_000158,CONFIRMED_INTEGRATED_ENTITY,both,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N
DRUG_000159,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O.NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC1=O,VCOPTHOUUNAYKQ-WBTCAYNUSA-N
DRUG_000160,CONFIRMED_INTEGRATED_ENTITY,both,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,ULSDMUVEXKOYBU-ZDUSSCGKSA-N
DRUG_000161,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)Nc1ccc(O)cc1,RZVAJINKPMORJF-UHFFFAOYSA-N
DRUG_000162,CONFIRMED_INTEGRATED_ENTITY,both,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,XGALLCVXEZPNRQ-UHFFFAOYSA-N
DRUG_000163,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,OROGSEYTTFOCAN-DNJOTXNNSA-N
DRUG_000164,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,IVBHGBMCVLDMKU-GXNBUGAJSA-N
DRUG_000165,CONFIRMED_INTEGRATED_ENTITY,both,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,LUZRJRNZXALNLM-JGRZULCMSA-N
DRUG_000166,CONFIRMED_INTEGRATED_ENTITY,both,CN(C)CCC=C1c2ccccc2CCc2ccccc21,KRMDCWKBEZIMAB-UHFFFAOYSA-N
DRUG_000167,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,ODKNJVUHOIMIIZ-RRKCRQDMSA-N
DRUG_000168,CONFIRMED_INTEGRATED_ENTITY,both,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,MIQPIUSUKVNLNT-UHFFFAOYSA-N
DRUG_000169,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,FAOZLTXFLGPHNG-KNAQIMQKSA-N
DRUG_000170,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O,ASPOIVQEUUCDQT-UHFFFAOYSA-N
DRUG_000171,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.[Ca+2],FATUQANACHZLRT-KMRXSBRUSA-L
DRUG_000172,CONFIRMED_INTEGRATED_ENTITY,both,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,WVLOADHCBXTIJK-YNHQPCIGSA-N
DRUG_000173,CONFIRMED_INTEGRATED_ENTITY,both,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N
DRUG_000174,CONFIRMED_INTEGRATED_ENTITY,both,CCC(CO)NCCNC(CC)CO,AEUTYOVWOVBAKS-UWVGGRQHSA-N
DRUG_000175,CONFIRMED_INTEGRATED_ENTITY,both,CN(C)C(=N)NC(=N)N,XZWYZXLIPXDOLR-UHFFFAOYSA-N
DRUG_000176,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,OEXHQOGQTVQTAT-BHIXFJMTSA-N
DRUG_000177,CONFIRMED_INTEGRATED_ENTITY,both,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,USSIQXCVUWKGNF-UHFFFAOYSA-N
DRUG_000178,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,KVWDHTXUZHCGIO-UHFFFAOYSA-N
DRUG_000179,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,METKIMKYRPQLGS-UHFFFAOYSA-N
DRUG_000180,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,IAIWVQXQOWNYOU-FPYGCLRLSA-N
DRUG_000181,CONFIRMED_INTEGRATED_ENTITY,both,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,KASDHRXLYQOAKZ-XDSKOBMDSA-N
DRUG_000182,CONFIRMED_INTEGRATED_ENTITY,both,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,SUBDBMMJDZJVOS-UHFFFAOYSA-N
DRUG_000183,CONFIRMED_INTEGRATED_ENTITY,both,NC(=O)c1cnccn1,IPEHBUMCGVEMRF-UHFFFAOYSA-N
DRUG_000184,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,MJFJKKXQDNNUJF-UHFFFAOYSA-N
DRUG_000185,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZKLPARSLTMPFCP-UHFFFAOYSA-N
DRUG_000186,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZKLPARSLTMPFCP-OAQYLSRUSA-N
DRUG_000187,AMBIGUOUS_MAPPING_COMPONENT,twosides_only,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZKLPARSLTMPFCP-UHFFFAOYSA-N
DRUG_000188,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,HSUGRBWQSSZJOP-RTWAWAEBSA-N
DRUG_000189,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNCCCC1c2ccccc2C=Cc2ccccc21,BWPIARFWQZKAIA-UHFFFAOYSA-N
DRUG_000190,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1ccc(C(=O)NCC(=O)O)cc1,HSMNQINEKMPTIC-UHFFFAOYSA-N
DRUG_000191,CONFIRMED_INTEGRATED_ENTITY,both,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,WNMJYKCGWZFFKR-UHFFFAOYSA-N
DRUG_000192,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1C(=O)OC(C)(C)C1=O,IRYJRGCIQBGHIV-UHFFFAOYSA-N
DRUG_000193,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CXOXHMZGEKVPMT-UHFFFAOYSA-N
DRUG_000194,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],ZFMITUMMTDLWHR-UHFFFAOYSA-N
DRUG_000195,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,RQZAXGRLVPAYTJ-GQFGMJRRSA-N
DRUG_000196,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1nc(=S)c2[nH]cnc2[nH]1,WYWHKKSPHMUBEB-UHFFFAOYSA-N
DRUG_000197,CONFIRMED_INTEGRATED_ENTITY,both,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,UNBRKDKAWYKMIV-QWQRMKEZSA-N
DRUG_000198,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,MOYGZHXDRJNJEP-UHFFFAOYSA-N
DRUG_000199,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],WZPBZJONDBGPKJ-VEHQQRBSSA-N
DRUG_000200,CONFIRMED_INTEGRATED_ENTITY,both,O=c1[nH]c2cc(Cl)ccc2o1,TZFWDZFKRBELIQ-UHFFFAOYSA-N
DRUG_000201,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,ROBVIMPUHSLWNV-UHFFFAOYSA-N
DRUG_000202,CONFIRMED_INTEGRATED_ENTITY,both,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,XEEQGYMUWCZPDN-UHFFFAOYSA-N
DRUG_000203,CONFIRMED_INTEGRATED_ENTITY,both,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,SEEPANYCNGTZFQ-UHFFFAOYSA-N
DRUG_000204,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,FNKQXYHWGSIFBK-RPDRRWSUSA-N
DRUG_000205,CONFIRMED_INTEGRATED_ENTITY,both,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,GBABOYUKABKIAF-IELIFDKJSA-N
DRUG_000206,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,JHVAMHSQVVQIOT-MFAJLEFUSA-N
DRUG_000207,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N
DRUG_000208,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O.O=S(=O)(OCC1OC(OC2(COS(=O)(=O)O[Al](O)O)OC(COS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C2OS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)O,IPLJAZDIICJQEL-JTJNLBSYSA-A
DRUG_000209,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,HCFDWZZGGLSKEP-UHFFFAOYSA-N
DRUG_000210,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,WWYNJERNGUHSAO-XUDSTZEESA-N
DRUG_000211,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,WWYNJERNGUHSAO-UHFFFAOYSA-N
DRUG_000212,AMBIGUOUS_MAPPING_COMPONENT,twosides_only,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,WWYNJERNGUHSAO-UHFFFAOYSA-N
DRUG_000213,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCC(O)c1ccc(O)c(O)c1,SFLSHLFXELFNJZ-QMMMGPOBSA-N
DRUG_000214,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,VWFCHDSQECPREK-LURJTMIESA-N
DRUG_000215,CONFIRMED_INTEGRATED_ENTITY,both,CN1CCN2c3ncccc3Cc3ccccc3C2C1,RONZAEMNMFQXRA-UHFFFAOYSA-N
DRUG_000216,CONFIRMED_INTEGRATED_ENTITY,both,CCCC(C)(COC(N)=O)COC(N)=O,NPPQSCRMBWNHMW-UHFFFAOYSA-N
DRUG_000217,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,BLJRIMJGRPQVNF-JTQLQIEISA-N
DRUG_000218,CONFIRMED_INTEGRATED_ENTITY,both,CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21,PAJMKGZZBBTTOY-ZFORQUDYSA-N
DRUG_000219,CONFIRMED_INTEGRATED_ENTITY,both,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,HWHLPVGTWGOCJO-UHFFFAOYSA-N
DRUG_000220,CONFIRMED_INTEGRATED_ENTITY,both,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,CPZBLNMUGSZIPR-NVXWUHKLSA-N
DRUG_000221,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,JGMOKGBVKVMRFX-HQZYFCCVSA-N
DRUG_000222,CONFIRMED_INTEGRATED_ENTITY,both,Cc1cccc(C)c1OCC(C)N,VLPIATFUUWWMKC-UHFFFAOYSA-N
DRUG_000223,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,BMKDZUISNHGIBY-ZETCQYMHSA-N
DRUG_000224,CONFIRMED_INTEGRATED_ENTITY,both,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,HTIQEAQVCYTUBX-UHFFFAOYSA-N
DRUG_000225,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,FNYLWPVRPXGIIP-UHFFFAOYSA-N
DRUG_000226,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N
DRUG_000227,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,WYDUSKDSKCASEF-UHFFFAOYSA-N
DRUG_000228,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNCC(O)c1cccc(O)c1,SONNWYBIRXJNDC-VIFPVBQESA-N
DRUG_000229,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOC(=O)n1ccn(C)c1=S,CFOYWRHIYXMDOT-UHFFFAOYSA-N
DRUG_000230,CONFIRMED_INTEGRATED_ENTITY,both,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,LTMHDMANZUZIPE-PUGKRICDSA-N
DRUG_000231,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N
DRUG_000232,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-UHFFFAOYSA-N
DRUG_000233,CONFIRMED_INTEGRATED_ENTITY,both,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,UIAGMCDKSXEBJQ-UHFFFAOYSA-N
DRUG_000234,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,KUVIULQEHSCUHY-XYWKZLDCSA-N
DRUG_000235,CONFIRMED_INTEGRATED_ENTITY,both,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,OFZCIYFFPZCNJE-UHFFFAOYSA-N
DRUG_000236,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,RJKFOVLPORLFTN-LEKSSAKUSA-N
DRUG_000237,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(N)C(O)c1ccccc1,DLNKOYKMWOXYQA-CBAPKCEASA-N
DRUG_000238,CONFIRMED_INTEGRATED_ENTITY,both,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,MLDQJTXFUGDVEO-UHFFFAOYSA-N
DRUG_000239,CONFIRMED_INTEGRATED_ENTITY,both,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,XRASPMIURGNCCH-UHFFFAOYSA-N
DRUG_000240,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,DDUHZTYCFQRHIY-RBHXEPJQSA-N
DRUG_000241,CONFIRMED_INTEGRATED_ENTITY,both,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],VKQFCGNPDRICFG-UHFFFAOYSA-N
DRUG_000242,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,GBBSUAFBMRNDJC-INIZCTEOSA-N
DRUG_000243,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,GBBSUAFBMRNDJC-UHFFFAOYSA-N
DRUG_000244,AMBIGUOUS_MAPPING_COMPONENT,twosides_only,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,GBBSUAFBMRNDJC-UHFFFAOYSA-N
DRUG_000245,CONFIRMED_INTEGRATED_ENTITY,both,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N
DRUG_000246,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,ZDIGNSYAACHWNL-HNNXBMFYSA-N
DRUG_000247,CONFIRMED_INTEGRATED_ENTITY,both,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,XJGVXQDUIWGIRW-UHFFFAOYSA-N
DRUG_000248,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,GUJRSXAPGDDABA-NSHDSACASA-N
DRUG_000249,CONFIRMED_INTEGRATED_ENTITY,both,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,MINDHVHHQZYEEK-HBBNESRFSA-N
DRUG_000250,CONFIRMED_INTEGRATED_ENTITY,both,C[N+](C)(C)CCOC(N)=O,VPJXQGSRWJZDOB-UHFFFAOYSA-O
DRUG_000251,CONFIRMED_INTEGRATED_ENTITY,both,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,YASAKCUCGLMORW-UHFFFAOYSA-N
DRUG_000252,CONFIRMED_INTEGRATED_ENTITY,both,CCCNC1CCc2nc(N)sc2C1,FASDKYOPVNHBLU-ZETCQYMHSA-N
DRUG_000253,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,AVKUERGKIZMTKX-NJBDSQKTSA-N
DRUG_000254,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,BPLBGHOLXOTWMN-MBNYWOFBSA-N
DRUG_000255,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,KQPKPCNLIDLUMF-UHFFFAOYSA-N
